SHOT_ID_NUMBER,MATCH_ID,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL,TIMESTAMP
433,20000320,44,4,1,2,-56,238,0.5,0,2022-10-09
432,20000320,20,4,1,5,0,0,0.65,1,2022-10-09
430,20000320,24,4,1,1,-42,11,1.316666667,1,2022-10-09
422,20000320,27,2,1,5,-4,72,7.933333333,0,2022-10-09
423,20000320,37,2,2,5,96,152,1.9,1,2022-10-09
424,20000320,20,2,1,4,0,0,1.616666667,1,2022-10-09
425,20000320,25,2,1,1,-12,51,0,0,2022-10-09
426,20000320,25,3,1,1,1,51,0.5833333333,0,2022-10-09
427,20000320,43,4,4,5,-122,198,11.65,0,2022-10-09
428,20000320,36,4,2,5,81,148,6.033333333,0,2022-10-09
429,20000320,39,4,3,5,191,4,4.533333333,1,2022-10-09
442,20000334,20,3,1,4,0,0,10.366666667,1,2022-10-09
434,20000334,20,1,1,4,0,0,9.3,1,2022-10-09
445,20000334,37,4,1,5,39,175,8.716666667,1,2022-10-09
444,20000334,20,3,1,4,0,0,5.366666667,0,2022-10-09
443,20000334,34,3,3,5,138,82,7.15,0,2022-10-09
441,20000334,20,3,1,4,0,0,11.716666667,1,2022-10-09
440,20000334,44,2,4,2,-157,192,1.016666667,0,2022-10-09
439,20000334,45,2,2,2,110,0,1.583333333,1,2022-10-09
438,20000334,32,3,3,1,75,106,3.266666667,1,2022-10-09
437,20000334,27,2,1,5,-58,55,10.583333333,0,2022-10-09
436,20000334,33,2,5,5,-136,0,10.983333333,0,2022-10-09
435,20000334,37,1,4,5,-115,127,4.666666667,0,2022-10-09
455,20000347,20,2,1,4,0,0,7.85,1,2022-10-09
466,20000347,45,4,1,2,-4,255,0,0,2022-10-09
456,20000347,40,2,1,5,16,209,5.283333333,1,2022-10-09
459,20000347,27,3,1,1,0,72,2.016666667,1,2022-10-09
467,20000347,33,5,3,5,123,49,4.666666667,0,2022-10-09
468,20000347,20,5,1,4,0,0,24.573333333,1,2022-10-09
465,20000347,32,4,3,5,129,4,3.066666667,0,2022-10-09
454,20000347,82,1,6,7,100,620,0,0,2022-10-09
464,20000347,43,4,3,3,237,21,3.466666667,0,2022-10-09
463,20000347,42,4,5,5,-206,89,4.883333333,1,2022-10-09
462,20000347,36,4,3,5,159,45,9.4,0,2022-10-09
461,20000347,36,4,1,5,1,160,10.583333333,1,2022-10-09
460,20000347,39,4,5,5,-176,93,11.8,0,2022-10-09
453,20000347,39,1,2,5,144,127,0.25,0,2022-10-09
458,20000347,20,3,1,4,0,0,4.4,1,2022-10-09
457,20000347,45,3,4,2,-191,165,7.833333333,0,2022-10-09
446,20000347,34,1,5,5,-141,11,8.966666667,0,2022-10-09
447,20000347,40,1,5,5,-206,-4,6.25,1,2022-10-09
448,20000347,35,1,5,5,-149,38,5.75,1,2022-10-09
449,20000347,41,3,5,5,-176,122,4.733333333,0,2022-10-09
450,20000347,39,3,2,5,153,127,3.4,1,2022-10-09
451,20000347,45,1,1,2,-4,255,1.75,1,2022-10-09
452,20000347,35,3,5,5,-155,0,1.2,0,2022-10-09
486,20000352,20,4,1,4,0,0,10.083333333,0,2022-10-09
477,20000352,35,2,3,5,153,23,5.866666667,1,2022-10-09
469,20000352,33,1,5,5,-130,-2,7.766666667,0,2022-10-09
470,20000352,37,1,1,5,-115,127,6.966666667,0,2022-10-09
471,20000352,25,3,1,1,-56,0,5.85,1,2022-10-09
472,20000352,20,1,1,4,0,0,2.183333333,1,2022-10-09
473,20000352,44,2,1,2,47,236,11.233333333,0,2022-10-09
479,20000352,20,3,1,4,0,0,10.433333333,0,2022-10-09
474,20000352,44,2,2,2,161,181,9.183333333,0,2022-10-09
475,20000352,27,2,1,1,56,47,8.8,1,2022-10-09
487,20000352,28,4,3,5,83,0,3.5,0,2022-10-09
476,20000352,40,2,2,5,125,165,7.983333333,0,2022-10-09
485,20000352,20,3,1,4,0,0,0.05,1,2022-10-09
484,20000352,35,3,3,5,110,116,0.95,0,2022-10-09
483,20000352,40,3,4,5,-109,171,1.95,1,2022-10-09
482,20000352,35,3,5,5,-157,23,5.116666667,0,2022-10-09
481,20000352,23,3,1,4,32,7,8.15,1,2022-10-09
480,20000352,35,3,1,1,-71,137,8.583333333,1,2022-10-09
478,20000352,25,2,1,1,24,47,0.06666666667,0,2022-10-09
494,20000373,20,2,1,4,0,0,11.05,1,2022-10-09
507,20000373,32,4,3,5,106,63,1.583333333,1,2022-10-09
506,20000373,20,4,1,4,0,0,7.55,1,2022-10-09
505,20000373,26,4,1,5,20,63,10.533333333,1,2022-10-09
508,20000373,41,4,1,5,49,207,0.45,1,2022-10-09
503,20000373,39,3,4,5,0,179,6.35,0,2022-10-09
502,20000373,33,3,3,5,136,30,9.1,0,2022-10-09
504,20000373,20,3,1,4,0,0,3.283333333,1,2022-10-09
498,20000373,32,2,5,5,0,89,4.783333333,1,2022-10-09
499,20000373,41,2,2,5,98,196,3.433333333,0,2022-10-09
500,20000373,20,3,1,4,0,0,10.25,1,2022-10-09
501,20000373,30,3,5,5,-107,19,9.783333333,1,2022-10-09
489,20000373,40,1,1,5,-63,198,9.9,1,2022-10-09
490,20000373,20,1,1,4,0,0,7.883333333,1,2022-10-09
491,20000373,32,1,1,1,0,129,6.583333333,1,2022-10-09
492,20000373,45,1,1,2,0,228,5.833333333,1,2022-10-09
493,20000373,20,1,1,4,0,0,1.666666667,1,2022-10-09
495,20000373,39,2,2,5,79,181,10.216666667,1,2022-10-09
496,20000373,20,2,1,4,0,0,6.35,1,2022-10-09
497,20000373,25,2,1,1,41,0,5.833333333,0,2022-10-09
488,20000373,93,1,4,5,-149,148,10.833333333,1,2022-10-09
520,20000379,41,4,4,5,-130,177,10.7,1,2022-10-09
518,20000379,36,2,1,5,-1,160,1.283333333,0,2022-10-09
519,20000379,35,3,5,5,-130,76,11.3,0,2022-10-09
523,20000379,39,4,5,5,-187,66,1.183333333,1,2022-10-09
509,20000379,36,1,4,5,-136,99,11.65,1,2022-10-09
522,20000379,37,4,3,5,0,-13,2.933333333,0,2022-10-09
511,20000379,36,1,1,5,-166,15,4.6,1,2022-10-09
512,20000379,20,1,1,4,0,0,0.75,1,2022-10-09
513,20000379,20,2,1,4,0,0,9.166666667,1,2022-10-09
514,20000379,42,2,3,3,0,0,8.833333333,1,2022-10-09
515,20000379,38,2,4,5,-115,150,82.94,0,2022-10-09
516,20000379,35,2,3,5,146,55,2.9,1,2022-10-09
517,20000379,43,2,1,5,-65,222,1.716666667,1,2022-10-09
510,20000379,38,1,2,5,140,116,7.45,0,2022-10-09
521,20000379,35,4,5,5,-151,0,4.95,0,2022-10-09
536,20000397,46,3,2,5,144,219,1.266666667,0,2022-10-09
524,20000397,28,1,3,5,81,17,10.7,1,2022-10-09
525,20000397,38,1,2,5,81,0,8.833333333,0,2022-10-09
526,20000397,40,1,2,5,0,171,2.816666667,1,2022-10-09
527,20000397,45,1,4,2,-157,198,1.616666667,0,2022-10-09
528,20000397,31,1,1,1,45,110,0.4166666667,0,2022-10-09
529,20000397,41,2,2,5,144,0,11.233333333,1,2022-10-09
533,20000397,38,3,2,5,94,160,8.833333333,0,2022-10-09
531,20000397,33,3,5,5,-136,-19,10.116666667,0,2022-10-09
532,20000397,33,3,1,1,5,137,9.65,1,2022-10-09
534,20000397,32,3,1,5,45,120,6.383333333,1,2022-10-09
530,20000397,26,2,1,1,45,51,0.08333333333,1,2022-10-09
539,20000397,25,4,1,1,39,40,3.433333333,0,2022-10-09
538,20000397,39,4,2,5,117,160,10.683333333,1,2022-10-09
535,20000397,39,3,2,5,123,154,107.256666667,0,2022-10-09
537,20000397,47,3,2,2,144,232,0,0,2022-10-09
556,20000420,35,3,3,5,159,0,0.5833333333,0,2022-10-09
554,20000420,20,3,1,4,0,0,7.216666667,1,2022-10-09
553,20000420,44,3,4,2,-141,205,8.35,1,2022-10-09
552,20000420,34,3,3,5,123,72,11,1,2022-10-09
551,20000420,29,3,1,1,-4,97,11.783333333,0,2022-10-09
550,20000420,44,2,1,2,1,243,0.5,1,2022-10-09
549,20000420,37,2,1,5,1,175,0.75,0,2022-10-09
548,20000420,38,2,3,5,167,68,2.433333333,1,2022-10-09
547,20000420,34,2,5,5,-141,28,2.766666667,1,2022-10-09
546,20000420,20,2,1,4,0,0,4.033333333,1,2022-10-09
542,20000420,30,1,3,5,100,0,8.633333333,1,2022-10-09
545,20000420,44,2,2,2,159,192,10.333333333,1,2022-10-09
543,20000420,33,1,3,5,138,4,5.016666667,0,2022-10-09
544,20000420,29,1,3,5,94,21,0.9,0,2022-10-09
555,20000420,39,3,3,5,195,-4,2.9,1,2022-10-09
541,20000420,30,1,1,5,-105,21,9.95,1,2022-10-09
540,20000420,43,1,4,5,-84,215,10.466666667,0,2022-10-09
562,20000434,25,3,1,1,-12,55,0.6666666667,0,2022-10-09
558,20000434,46,1,4,2,-141,222,7.483333333,1,2022-10-09
557,20000434,40,1,3,5,201,21,9.133333333,0,2022-10-09
560,20000434,20,1,1,4,0,0,2.85,1,2022-10-09
561,20000434,36,1,1,5,-162,45,1.883333333,0,2022-10-09
563,20000434,20,2,1,4,0,0,3.933333333,1,2022-10-09
564,20000434,28,2,3,5,64,49,2.016666667,1,2022-10-09
565,20000434,44,2,4,2,-141,205,0.45,0,2022-10-09
566,20000434,44,3,1,2,-71,238,8.633333333,0,2022-10-09
568,20000434,32,3,3,5,129,15,1.883333333,0,2022-10-09
567,20000434,46,3,4,2,-141,228,3.9,0,2022-10-09
559,20000434,45,1,2,2,0,160,6.733333333,0,2022-10-09
583,20000456,20,4,1,4,0,0,3.833333333,1,2022-10-09
578,20000456,20,2,1,4,0,0,1.883333333,1,2022-10-09
586,20000456,41,4,1,5,45,209,0.4333333333,0,2022-10-09
585,20000456,42,4,5,6,-227,13,1.033333333,1,2022-10-09
582,20000456,38,4,3,5,153,110,4.7,1,2022-10-09
569,20000456,44,1,1,2,-50,236,9.566666667,0,2022-10-09
570,20000456,33,1,5,5,-130,-19,8.2,1,2022-10-09
571,20000456,34,1,5,5,-143,-29,1.633333333,0,2022-10-09
572,20000456,45,1,4,2,0,209,0.3,0,2022-10-09
573,20000456,34,2,3,5,144,2,10.65,0,2022-10-09
574,20000456,38,2,3,5,153,95,7.416666667,1,2022-10-09
575,20000456,34,2,5,5,-107,99,4.933333333,0,2022-10-09
576,20000456,32,2,3,5,94,82,3.766666667,1,2022-10-09
577,20000456,39,2,2,5,159,116,2.166666667,0,2022-10-09
579,20000456,20,3,1,4,0,0,0.7,1,2022-10-09
580,20000456,49,3,1,2,-16,291,0,0,2022-10-09
581,20000456,46,4,2,2,110,236,8.516666667,0,2022-10-09
584,20000456,46,4,2,2,102,243,2.716666667,1,2022-10-09
598,20000484,27,2,1,1,26,72,0.03333333333,1,2022-10-09
596,20000484,33,2,5,5,-130,40,4.7,1,2022-10-09
597,20000484,20,2,1,4,0,0,2.233333333,1,2022-10-09
588,20000484,20,1,1,4,0,0,8.116666667,1,2022-10-09
587,20000484,44,1,4,2,-143,198,10.15,0,2022-10-09
600,20000484,41,4,4,5,-79,205,4.766666667,0,2022-10-09
599,20000484,39,3,3,5,193,34,1.916666667,0,2022-10-09
595,20000484,28,2,3,1,54,61,5.2,1,2022-10-09
601,20000484,46,4,2,2,94,243,2.766666667,0,2022-10-09
602,20000484,44,4,3,3,237,61,2.016666667,0,2022-10-09
603,20000484,46,4,1,2,54,257,1.433333333,0,2022-10-09
594,20000484,36,2,3,5,165,-15,6.383333333,0,2022-10-09
593,20000484,33,1,1,1,-44,127,3.933333333,0,2022-10-09
592,20000484,36,1,1,5,45,154,4.2,0,2022-10-09
591,20000484,20,1,1,4,0,0,4.833333333,0,2022-10-09
589,20000484,34,1,1,1,54,133,7.613093333,1,2022-10-09
590,20000484,35,1,3,5,102,116,5.066666667,1,2022-10-09
610,20000519,31,3,3,5,81,78,8.966666667,0,2022-10-09
623,20000519,39,4,2,5,117,0,3.066666667,0,2022-10-09
612,20000519,35,3,5,5,-157,-2,7.633333333,1,2022-10-09
604,20000519,33,1,1,5,-10,133,10.466666667,1,2022-10-09
605,20000519,36,1,4,5,-71,154,8.366666667,0,2022-10-09
606,20000519,40,2,1,5,-44,205,10.683333333,0,2022-10-09
607,20000519,44,2,2,2,172,181,56.716666667,0,2022-10-09
608,20000519,38,3,4,5,-107,154,11.233333333,1,2022-10-09
609,20000519,40,3,3,5,207,-15,9.566666667,1,2022-10-09
611,20000519,20,3,1,4,0,0,7.95,0,2022-10-09
613,20000519,29,3,5,5,-98,2,1.716666667,0,2022-10-09
614,20000519,20,3,1,4,0,0,0.65,0,2022-10-09
615,20000519,20,3,1,4,0,0,0.6166666667,1,2022-10-09
616,20000519,49,3,2,2,123,270,0.05,0,2022-10-09
617,20000519,34,4,3,5,144,13,10.583333333,1,2022-10-09
622,20000519,33,4,5,5,-130,0,4.35,1,2022-10-09
621,20000519,38,4,3,5,159,99,4.85,1,2022-10-09
620,20000519,45,4,1,5,66,243,5.25,0,2022-10-09
619,20000519,20,4,1,4,0,0,6.883333333,0,2022-10-09
618,20000519,31,4,5,5,-115,-23,7.383333333,0,2022-10-09
627,20000529,35,2,3,5,153,-4,7.716666667,1,2022-10-09
626,20000529,38,1,3,5,182,-8,2.866666667,1,2022-10-09
638,20000529,44,4,2,2,214,112,0.1666666667,0,2022-10-09
637,20000529,44,4,1,2,-16,247,0.8666666667,0,2022-10-09
636,20000529,41,4,2,5,123,171,5.333333333,1,2022-10-09
635,20000529,32,4,5,5,-128,-15,8.6,0,2022-10-09
625,20000529,44,1,1,2,11,241,5.166666667,0,2022-10-09
634,20000529,40,3,2,5,85,184,0.4833333333,0,2022-10-09
633,20000529,36,3,3,5,0,-8,3.083333333,1,2022-10-09
632,20000529,25,3,1,5,-54,19,4.35,1,2022-10-09
631,20000529,37,3,1,5,-25,0,9.2,0,2022-10-09
630,20000529,45,2,2,2,153,207,0,0,2022-10-09
629,20000529,36,2,2,5,115,112,0.1,0,2022-10-09
628,20000529,38,2,3,5,182,0,1.166666667,1,2022-10-09
624,20000529,44,1,4,5,-107,224,6.883333333,0,2022-10-09
647,20000545,45,2,2,2,138,213,2.583333333,0,2022-10-09
658,20000545,37,5,3,5,172,17,3.95,0,2022-10-09
645,20000545,26,2,1,1,-1,68,7.083333333,1,2022-10-09
644,20000545,38,2,4,5,-92,160,7.65,1,2022-10-09
643,20000545,37,1,3,5,144,99,0.01666666667,0,2022-10-09
642,20000545,36,1,1,5,-37,165,0.6,1,2022-10-09
641,20000545,38,1,4,5,-122,137,4.116666667,1,2022-10-09
640,20000545,39,1,2,5,94,175,5.3,0,2022-10-09
655,20000545,20,4,1,5,0,0,2.716666667,0,2022-10-09
639,20000545,32,1,5,5,-122,17,8.483333333,0,2022-10-09
660,20000545,42,5,1,5,0,219,1.833333333,0,2022-10-09
659,20000545,40,5,4,5,-136,154,2.583333333,1,2022-10-09
648,20000545,20,2,1,4,0,0,2.466666667,1,2022-10-09
649,20000545,38,2,3,5,180,55,1.2,0,2022-10-09
650,20000545,33,3,5,5,-136,23,11.953333333,0,2022-10-09
651,20000545,45,3,1,2,54,253,7.383333333,0,2022-10-09
652,20000545,39,3,1,5,-122,154,6.483333333,0,2022-10-09
653,20000545,33,4,5,5,-130,-15,4.183333333,1,2022-10-09
654,20000545,36,4,5,5,-149,61,3.216666667,1,2022-10-09
656,20000545,36,4,5,5,-164,0,1.316666667,1,2022-10-09
657,20000545,36,4,5,5,-164,-19,0.15,0,2022-10-09
646,20000545,44,2,4,2,-164,181,6.4,0,2022-10-09
670,20000571,26,2,1,1,-1,61,5.5,1,2022-10-09
669,20000571,20,2,1,4,0,0,5.566666667,0,2022-10-09
678,20000571,28,4,1,1,-31,78,7.633333333,1,2022-10-09
676,20000571,20,3,1,4,0,0,1.8,1,2022-10-09
661,20000571,36,1,2,5,54,160,10.116666667,0,2022-10-09
662,20000571,44,1,4,2,-157,192,8.933333333,0,2022-10-09
663,20000571,35,1,1,5,45,148,4.85,1,2022-10-09
664,20000571,39,1,2,5,87,175,3.1,1,2022-10-09
665,20000571,38,1,1,5,144,120,2.6,0,2022-10-09
666,20000571,20,1,1,4,0,0,0.4,1,2022-10-09
667,20000571,66,2,2,5,87,154,10.45,0,2022-10-09
671,20000571,38,2,4,5,-122,133,3.6,1,2022-10-09
672,20000571,42,2,1,5,-44,219,0.15,0,2022-10-09
673,20000571,31,3,3,5,117,2,8.6,0,2022-10-09
674,20000571,33,3,5,5,-130,0,7.65,1,2022-10-09
675,20000571,32,3,5,5,-122,7,2.016666667,0,2022-10-09
677,20000571,39,4,4,5,-122,148,10.366666667,1,2022-10-09
668,20000571,20,2,1,5,0,0,7.783333333,1,2022-10-09
691,20000583,45,3,2,5,138,213,7.2,1,2022-10-09
680,20000583,40,1,2,5,102,175,8.183333333,0,2022-10-09
688,20000583,45,2,4,2,-185,171,3.433333333,0,2022-10-09
687,20000583,31,2,1,1,26,116,5.683333333,1,2022-10-09
681,20000583,41,1,4,5,-92,192,3.533333333,0,2022-10-09
682,20000583,31,1,3,5,117,2,3.35,1,2022-10-09
683,20000583,26,1,1,5,32,51,1.313093333,0,2022-10-09
684,20000583,20,2,1,4,0,0,11.25,1,2022-10-09
685,20000583,31,2,1,1,5,110,8.066666667,1,2022-10-09
686,20000583,39,2,2,5,123,154,7.366666667,1,2022-10-09
699,20000583,46,4,2,2,165,205,1.566666667,0,2022-10-09
698,20000583,20,4,1,4,0,0,1.85,0,2022-10-09
697,20000583,20,4,1,4,0,0,3.383333333,0,2022-10-09
696,20000583,35,4,5,5,-149,55,6.316666667,0,2022-10-09
695,20000583,40,4,2,5,110,171,9.25,0,2022-10-09
694,20000583,31,3,1,1,26,116,0.7333333333,1,2022-10-09
693,20000583,32,3,5,5,-122,34,2.283333333,0,2022-10-09
692,20000583,38,3,2,5,87,165,3.8,1,2022-10-09
690,20000583,36,3,2,5,102,133,8.233333333,0,2022-10-09
689,20000583,39,2,5,5,-176,82,0.6666666667,0,2022-10-09
679,20000583,38,1,2,5,60,175,11.25,1,2022-10-09
705,20000599,25,2,1,1,-48,15,8.9,0,2022-10-09
704,20000599,32,2,3,5,129,-6,10.7,0,2022-10-09
702,20000599,26,1,1,1,-63,0,2.816666667,1,2022-10-09
701,20000599,40,1,4,5,-147,141,7.083333333,0,2022-10-09
700,20000599,34,1,1,5,1,148,8.966666667,0,2022-10-09
703,20000599,35,1,3,5,85,135,1.05,1,2022-10-09
713,20000599,26,4,1,1,-63,4,4.783333333,1,2022-10-09
712,20000599,36,3,3,5,150,76,6.2,0,2022-10-09
710,20000599,45,4,2,2,85,245,11.366666667,0,2022-10-09
709,20000599,45,3,1,2,-12,257,0.6,0,2022-10-09
711,20000599,40,4,1,5,43,196,9.75,0,2022-10-09
706,20000599,36,3,3,5,157,63,10.116666667,0,2022-10-09
707,20000599,30,3,5,5,-105,9,9.366666667,0,2022-10-09
708,20000599,20,3,1,4,0,0,1.883333333,0,2022-10-09
726,20000616,20,4,1,4,0,0,4.383333333,0,2022-10-09
727,20000616,40,4,1,5,-10,205,0.9333333333,1,2022-10-09
725,20000616,41,3,2,5,117,181,3.716666667,1,2022-10-09
714,20000616,20,1,1,4,0,0,10.45,1,2022-10-09
724,20000616,47,3,1,2,-16,270,9.966666667,0,2022-10-09
722,20000616,24,2,1,1,-44,13,5.633333333,1,2022-10-09
715,20000616,35,1,5,5,-149,55,5.016666667,0,2022-10-09
716,20000616,29,1,1,1,39,89,2.95,0,2022-10-09
717,20000616,20,1,1,4,0,0,2.9,0,2022-10-09
718,20000616,38,1,2,5,138,120,1.216666667,0,2022-10-09
720,20000616,26,1,1,1,32,51,0.06666666667,1,2022-10-09
723,20000616,30,2,5,5,-107,-2,0.6666666667,1,2022-10-09
721,20000616,20,2,1,4,0,0,8.916666667,1,2022-10-09
719,20000616,27,1,1,1,-31,68,0.9666666667,0,2022-10-09
732,20000629,20,2,1,4,0,0,4.983333333,0,2022-10-09
733,20000629,34,2,3,5,134,66,2.466666667,0,2022-10-09
734,20000629,38,3,5,5,-183,23,11.033333333,0,2022-10-09
735,20000629,20,3,1,5,0,0,7.433333333,1,2022-10-09
737,20000629,20,3,1,4,0,0,2.116666667,1,2022-10-09
738,20000629,20,3,1,4,0,0,1.35,0,2022-10-09
731,20000629,39,2,1,5,32,188,5.133333333,0,2022-10-09
739,20000629,20,4,1,4,0,0,10.85,1,2022-10-09
740,20000629,35,4,5,5,-153,0,8.166666667,1,2022-10-09
741,20000629,36,4,5,5,-138,89,7.433333333,0,2022-10-09
742,20000629,20,4,1,4,0,0,2.1,1,2022-10-09
743,20000629,20,4,1,4,0,0,1,1,2022-10-09
736,20000629,37,3,4,5,-132,122,2.466666667,0,2022-10-09
728,20000629,34,1,3,5,142,40,9.5,1,2022-10-09
730,20000629,46,1,1,2,-23,264,0.5833333333,0,2022-10-09
729,20000629,44,1,5,6,-240,0,4.6,1,2022-10-09
748,20000641,34,1,5,5,-92,116,4.066666667,0,2022-10-09
760,20000641,36,4,5,5,-162,40,7.2,0,2022-10-09
761,20000641,24,4,1,1,7,47,4.95,0,2022-10-09
758,20000641,34,3,5,5,-141,0,5.333333333,1,2022-10-09
757,20000641,35,3,1,5,-33,150,7.35,1,2022-10-09
756,20000641,25,3,1,1,51,13,10.85,0,2022-10-09
755,20000641,20,2,1,4,1,-8,1,1,2022-10-09
754,20000641,24,2,1,1,-4,40,3.516666667,0,2022-10-09
753,20000641,21,2,1,4,-12,13,4.533333333,0,2022-10-09
752,20000641,33,2,5,5,-134,7,4.6,0,2022-10-09
751,20000641,31,2,3,5,115,23,6.866666667,0,2022-10-09
750,20000641,20,1,1,4,7,7,2.683333333,1,2022-10-09
749,20000641,35,1,5,5,-155,-8,3.816666667,0,2022-10-09
762,20000641,34,4,1,5,1,144,3.9,1,2022-10-09
763,20000641,38,4,3,5,180,-13,0.4833333333,0,2022-10-09
744,20000641,31,1,1,5,115,-8,9.25,1,2022-10-09
745,20000641,34,1,5,1,-77,127,7.133333333,1,2022-10-09
746,20000641,36,1,3,5,159,-19,5.9,0,2022-10-09
759,20000641,32,3,1,1,1,127,3.466666667,0,2022-10-09
747,20000641,25,1,1,1,51,-2,5.066666667,1,2022-10-09
774,20000651,20,3,1,4,0,0,0.7833333333,1,2022-10-09
765,20000651,36,1,2,5,113,125,5.266666667,0,2022-10-09
771,20000651,36,2,5,5,-164,23,0.5,0,2022-10-09
772,20000651,38,3,4,5,-143,118,9.083333333,0,2022-10-09
773,20000651,32,3,3,5,121,45,3.083333333,1,2022-10-09
768,20000651,20,2,1,4,0,0,5.7,0,2022-10-09
775,20000651,20,4,1,4,0,0,8.883333333,0,2022-10-09
776,20000651,20,4,1,4,0,0,7.366666667,1,2022-10-09
777,20000651,45,4,2,2,172,192,3.6,1,2022-10-09
769,20000651,20,2,1,4,0,0,4.1,0,2022-10-09
764,20000651,34,1,5,5,-136,61,10.683333333,1,2022-10-09
766,20000651,20,1,1,4,0,0,2.85,0,2022-10-09
767,20000651,42,1,1,5,1,228,0.55,0,2022-10-09
770,20000651,20,3,1,4,0,0,0.6166666667,0,2022-10-09
792,20000666,51,3,1,2,11,312,8.433333333,0,2022-10-09
778,20000666,20,1,1,4,0,0,8.4,0,2022-10-09
779,20000666,39,1,4,5,-79,181,6.050956805,1,2022-10-09
780,20000666,20,1,1,4,0,0,4.933333333,0,2022-10-09
793,20000666,37,3,5,5,-149,89,5.516666667,0,2022-10-09
782,20000666,36,1,3,5,159,40,3.4,1,2022-10-09
783,20000666,20,1,1,4,0,0,2.4,0,2022-10-09
784,20000666,35,1,3,5,132,89,0.95,0,2022-10-09
785,20000666,20,1,1,4,0,0,0.6166666667,1,2022-10-09
786,20000666,34,2,3,5,144,23,12.87976,1,2022-10-09
787,20000666,27,2,1,1,5,78,9.516666667,1,2022-10-09
788,20000666,20,2,1,4,0,0,28.49,1,2022-10-09
789,20000666,29,2,1,1,11,95,2.583333333,1,2022-10-09
790,20000666,39,3,1,5,-58,181,2.083333333,0,2022-10-09
791,20000666,20,2,1,4,0,0,0.2666666667,0,2022-10-09
781,20000666,20,1,1,4,0,0,4.5,1,2022-10-09
799,20000666,35,4,5,5,-107,110,0.35,0,2022-10-09
798,20000666,38,4,2,5,132,127,4.583333333,0,2022-10-09
797,20000666,20,4,1,4,0,0,8.066666667,0,2022-10-09
796,20000666,20,3,1,4,0,0,1.066666667,1,2022-10-09
795,20000666,41,3,2,5,132,171,3.233333333,1,2022-10-09
794,20000666,38,3,1,5,117,144,4.966666667,1,2022-10-09
812,20000682,26,3,1,1,0,61,9.416666667,1,2022-10-09
804,20000682,34,2,1,5,14,141,7.35,0,2022-10-09
815,20000682,44,3,3,3,241,13,4.033333333,0,2022-10-09
814,20000682,41,3,2,5,127,169,6.833333333,0,2022-10-09
813,20000682,25,3,1,1,49,23,7.916666667,0,2022-10-09
816,20000682,36,3,3,5,163,7,2.25,0,2022-10-09
800,20000682,20,1,1,4,0,0,11.05,1,2022-10-09
811,20000682,28,3,1,1,-27,85,10.266666667,0,2022-10-09
810,20000682,40,3,2,5,142,0,11.1,1,2022-10-09
809,20000682,36,2,5,5,-160,34,0.7166666667,0,2022-10-09
801,20000682,39,1,5,5,-197,17,9.95,1,2022-10-09
802,20000682,38,1,4,5,-84,169,3.316666667,0,2022-10-09
803,20000682,41,2,2,5,121,175,7.883333333,1,2022-10-09
805,20000682,20,2,1,4,0,0,6.833333333,0,2022-10-09
806,20000682,20,2,1,4,0,0,4.266666667,0,2022-10-09
807,20000682,40,2,5,5,-204,-8,1.483333333,1,2022-10-09
808,20000682,39,2,2,5,106,163,0.8333333333,0,2022-10-09
820,20000702,50,1,1,2,22,304,0,1,2022-10-09
817,20000702,34,3,5,5,-132,61,5.35,0,2022-10-09
819,20000702,40,1,1,5,-6,203,1.783333333,0,2022-10-09
821,20000702,20,2,1,4,0,0,9.85,1,2022-10-09
822,20000702,33,2,3,5,134,-25,5.333333333,0,2022-10-09
823,20000702,90,2,6,7,0,696,0,0,2022-10-09
824,20000702,33,3,5,5,-132,-2,9.866666667,1,2022-10-09
825,20000702,33,3,3,1,73,112,8.383333333,0,2022-10-09
826,20000702,20,3,1,4,0,0,8.016666667,1,2022-10-09
828,20000702,37,3,2,5,127,125,6.3,1,2022-10-09
829,20000702,20,3,1,4,0,0,4.733333333,1,2022-10-09
830,20000702,34,4,5,5,-141,0,11.133333333,0,2022-10-09
832,20000702,34,4,5,5,-141,2,7.55,1,2022-10-09
818,20000702,39,1,1,5,-54,192,4.95,1,2022-10-09
827,20000702,20,3,1,4,0,0,7.5,1,2022-10-09
838,20000702,38,4,1,5,28,179,0.4166666667,0,2022-10-09
837,20000702,31,4,5,5,-111,34,1.55,1,2022-10-09
836,20000702,20,3,1,4,0,0,2.133333333,0,2022-10-09
835,20000702,32,4,5,5,-111,57,4.45,0,2022-10-09
831,20000702,20,4,1,4,0,0,9.65,0,2022-10-09
834,20000702,20,4,1,4,0,0,5.066666667,1,2022-10-09
833,20000702,37,4,5,5,-174,28,6.3,0,2022-10-09
841,20000710,20,3,1,4,0,0,10,1,2022-10-09
840,20000710,20,1,1,4,0,0,26.656666667,0,2022-10-09
842,20000710,30,3,1,1,37,99,8.983333333,0,2022-10-09
843,20000710,20,3,1,4,0,0,6.216666667,0,2022-10-09
844,20000710,29,3,5,5,-92,4,3.2,1,2022-10-09
845,20000710,45,3,2,2,180,177,0.01666666667,0,2022-10-09
846,20000710,46,4,1,2,-12,264,5.283333333,1,2022-10-09
850,20000710,38,4,1,5,0,184,0.1,0,2022-10-09
